order_id,product_type,machine_id,start_time,end_time,qty_target
ORD-2127,Product_B,M02,2024-11-21 15:15:10.515041,2024-11-21 22:54:14.375092,1530
ORD-2128,Product_A,M03,2024-11-21 06:00:00.000000,2024-11-21 15:42:46.873218,971
ORD-2129,Product_A,M01,2024-11-22 06:00:00.000000,2024-11-22 17:48:38.326963,1181
ORD-2130,Product_A,M02,2024-11-22 06:00:00.000000,2024-11-22 12:15:57.524750,626
ORD-2131,Product_A,M02,2024-11-22 13:21:57.524750,2024-11-22 19:26:18.740712,607
ORD-2132,Product_A,M03,2024-11-22 06:00:00.000000,2024-11-22 15:48:47.491937,981
ORD-2133,Product_B,M01,2024-11-23 06:00:00.000000,2024-11-23 10:48:24.537266,961
ORD-2134,Product_A,M01,2024-11-23 12:04:24.537266,2024-11-23 23:28:55.858771,1140
ORD-2135,Product_A,M02,2024-11-23 06:00:00.000000,2024-11-23 10:14:03.427242,423
ORD-2136,Product_A,M03,2024-11-23 06:00:00.000000,2024-11-23 17:13:35.615002,1122
ORD-2137,Product_B,M01,2024-11-24 06:00:00.000000,2024-11-24 13:56:04.890919,1586
ORD-2138,Product_A,M02,2024-11-24 06:00:00.000000,2024-11-24 16:40:07.432220,1066
ORD-2139,Product_A,M03,2024-11-24 06:00:00.000000,2024-11-24 12:29:19.260674,648
ORD-2140,Product_B,M03,2024-11-24 13:31:19.260674,2024-11-24 22:11:41.186073,1734
ORD-2141,Product_B,M01,2024-11-25 06:00:00.000000,2024-11-25 11:28:10.618223,1093
ORD-2142,Product_B,M02,2024-11-25 06:00:00.000000,2024-11-25 12:16:44.255678,1255
ORD-2143,Product_A,M02,2024-11-25 13:39:44.255678,2024-11-25 22:20:50.753694,868
ORD-2144,Product_B,M01,2024-11-26 06:00:00.000000,2024-11-26 15:09:54.788792,1833
ORD-2145,Product_A,M02,2024-11-26 06:00:00.000000,2024-11-26 17:22:17.082845,1137
ORD-2146,Product_A,M01,2024-11-27 06:00:00.000000,2024-11-27 11:12:24.014692,520
ORD-2147,Product_A,M01,2024-11-27 12:36:24.014692,2024-11-27 21:13:52.241062,862
ORD-2148,Product_A,M02,2024-11-27 06:00:00.000000,2024-11-27 11:53:07.940733,588
ORD-2149,Product_A,M02,2024-11-27 13:11:07.940733,2024-11-27 17:48:04.138490,461
ORD-2150,Product_B,M03,2024-11-27 06:00:00.000000,2024-11-27 13:03:02.956346,1410
ORD-2151,Product_A,M03,2024-11-27 14:19:02.956346,2024-11-27 21:33:20.378158,723
ORD-2152,Product_A,M01,2024-11-28 06:00:00.000000,2024-11-28 17:45:43.129849,1176
ORD-2153,Product_B,M02,2024-11-28 06:00:00.000000,2024-11-28 14:05:08.159507,1617
ORD-2154,Product_B,M03,2024-11-28 06:00:00.000000,2024-11-28 11:32:30.232687,1108
ORD-2155,Product_B,M03,2024-11-28 12:43:30.232687,2024-11-28 16:53:19.051288,832
ORD-2156,Product_A,M01,2024-11-29 06:00:00.000000,2024-11-29 11:06:57.521785,511
ORD-2157,Product_A,M02,2024-11-29 06:00:00.000000,2024-11-29 11:30:49.280246,551
ORD-2158,Product_A,M03,2024-11-29 06:00:00.000000,2024-11-29 17:22:42.517823,1137
ORD-2159,Product_B,M02,2024-11-30 06:00:00.000000,2024-11-30 14:42:47.897835,1742
ORD-2160,Product_A,M02,2024-11-30 15:30:47.897835,2024-11-30 20:59:02.460948,547
ORD-2161,Product_B,M03,2024-11-30 06:00:00.000000,2024-11-30 15:14:26.244970,1848
ORD-2162,Product_A,M03,2024-11-30 15:48:26.244970,2024-11-30 20:21:32.012824,455
ORD-2163,Product_B,M01,2024-12-01 06:00:00.000000,2024-12-01 12:24:34.985902,1281
ORD-2164,Product_B,M03,2024-12-01 06:00:00.000000,2024-12-01 15:00:14.186495,1800
ORD-2165,Product_B,M03,2024-12-01 16:27:14.186495,2024-12-01 22:43:17.161688,1253
ORD-2166,Product_A,M02,2024-12-02 06:00:00.000000,2024-12-02 13:50:02.041110,783
ORD-2167,Product_A,M02,2024-12-02 14:26:02.041110,2024-12-02 19:54:10.017809,546
ORD-2168,Product_A,M03,2024-12-03 06:00:00.000000,2024-12-03 10:50:22.797017,483
ORD-2169,Product_A,M03,2024-12-03 11:49:22.797017,2024-12-03 18:52:07.664269,704
ORD-2170,Product_B,M01,2024-12-04 06:00:00.000000,2024-12-04 13:51:14.118818,1570
ORD-2171,Product_A,M02,2024-12-04 06:00:00.000000,2024-12-04 12:19:02.650178,631
ORD-2172,Product_A,M03,2024-12-04 06:00:00.000000,2024-12-04 11:06:20.749704,510
ORD-2173,Product_B,M03,2024-12-04 12:31:20.749704,2024-12-04 21:05:29.230191,1713
ORD-2174,Product_A,M02,2024-12-05 06:00:00.000000,2024-12-05 15:35:51.783943,959
ORD-2175,Product_B,M03,2024-12-05 06:00:00.000000,2024-12-05 11:07:19.953910,1024
ORD-2176,Product_B,M03,2024-12-05 12:19:19.953910,2024-12-05 16:58:20.030830,930
ORD-2177,Product_B,M01,2024-12-06 06:00:00.000000,2024-12-06 15:45:39.775522,1952
ORD-2178,Product_B,M02,2024-12-06 06:00:00.000000,2024-12-06 17:04:14.091541,2214
ORD-2179,Product_B,M03,2024-12-06 06:00:00.000000,2024-12-06 12:20:51.343010,1269
ORD-2180,Product_A,M03,2024-12-06 13:49:51.343010,2024-12-06 23:02:17.896631,920
ORD-2181,Product_A,M01,2024-12-07 06:00:00.000000,2024-12-07 12:25:13.218048,642
ORD-2182,Product_B,M01,2024-12-07 13:25:13.218048,2024-12-07 20:04:53.888319,1332
ORD-2183,Product_A,M03,2024-12-07 06:00:00.000000,2024-12-07 14:22:02.525780,836
ORD-2184,Product_B,M03,2024-12-07 15:03:02.525780,2024-12-07 21:53:54.116917,1369
ORD-2185,Product_B,M01,2024-12-08 06:00:00.000000,2024-12-08 13:42:30.097337,1541
ORD-2186,Product_B,M02,2024-12-08 06:00:00.000000,2024-12-08 15:51:36.292437,1972
ORD-2187,Product_A,M01,2024-12-09 06:00:00.000000,2024-12-09 14:01:30.314219,802
ORD-2188,Product_A,M01,2024-12-09 15:21:30.314219,2024-12-09 20:29:36.683085,513
ORD-2189,Product_B,M02,2024-12-09 06:00:00.000000,2024-12-09 11:49:17.037058,1164
ORD-2190,Product_A,M02,2024-12-09 12:42:17.037058,2024-12-09 19:50:29.029036,713
ORD-2191,Product_B,M03,2024-12-09 06:00:00.000000,2024-12-09 11:35:26.035366,1118
ORD-2192,Product_A,M03,2024-12-09 12:47:26.035366,2024-12-09 21:35:22.227709,879
ORD-2193,Product_B,M01,2024-12-10 06:00:00.000000,2024-12-10 15:13:23.500873,1844
ORD-2194,Product_B,M02,2024-12-10 06:00:00.000000,2024-12-10 13:53:03.361985,1576
ORD-2195,Product_B,M03,2024-12-10 06:00:00.000000,2024-12-10 16:48:31.368874,2161
ORD-2196,Product_A,M01,2024-12-11 06:00:00.000000,2024-12-11 10:48:58.595140,481
ORD-2197,Product_A,M01,2024-12-11 12:17:58.595140,2024-12-11 23:28:15.575102,1117
ORD-2198,Product_B,M02,2024-12-11 06:00:00.000000,2024-12-11 14:54:57.592546,1783
ORD-2199,Product_B,M03,2024-12-11 06:00:00.000000,2024-12-11 12:33:54.025558,1313
ORD-2200,Product_A,M01,2024-12-12 06:00:00.000000,2024-12-12 12:24:23.238401,640
ORD-2201,Product_B,M01,2024-12-12 13:50:23.238401,2024-12-12 22:52:02.594041,1805
ORD-2202,Product_B,M02,2024-12-12 06:00:00.000000,2024-12-12 13:52:29.891354,1574
ORD-2203,Product_A,M02,2024-12-12 14:39:29.891354,2024-12-12 20:11:22.993547,553
ORD-2204,Product_A,M03,2024-12-12 06:00:00.000000,2024-12-12 17:05:07.538625,1108
ORD-2205,Product_A,M01,2024-12-13 06:00:00.000000,2024-12-13 14:44:52.676505,874
ORD-2206,Product_B,M03,2024-12-13 06:00:00.000000,2024-12-13 17:28:00.744358,2293
ORD-2207,Product_A,M02,2024-12-14 06:00:00.000000,2024-12-14 10:39:02.166112,465
ORD-2208,Product_A,M02,2024-12-14 12:09:02.166112,2024-12-14 20:46:20.799125,862
ORD-2209,Product_A,M03,2024-12-14 06:00:00.000000,2024-12-14 10:57:10.080152,495
ORD-2210,Product_B,M03,2024-12-14 11:27:10.080152,2024-12-14 15:58:07.759853,903
ORD-2211,Product_B,M01,2024-12-15 06:00:00.000000,2024-12-15 14:34:55.204872,1716
ORD-2212,Product_B,M02,2024-12-15 06:00:00.000000,2024-12-15 10:06:47.027024,822
ORD-2213,Product_A,M02,2024-12-15 11:25:47.027024,2024-12-15 20:51:39.077934,943
ORD-2214,Product_A,M03,2024-12-15 06:00:00.000000,2024-12-15 14:20:39.194616,834
ORD-2215,Product_A,M03,2024-12-15 14:58:39.194616,2024-12-15 20:01:53.808334,505
ORD-2216,Product_B,M01,2024-12-16 06:00:00.000000,2024-12-16 15:06:01.853941,1820
ORD-2217,Product_A,M02,2024-12-16 06:00:00.000000,2024-12-16 17:40:41.530631,1167
ORD-2218,Product_B,M03,2024-12-16 06:00:00.000000,2024-12-16 17:49:32.876792,2365
ORD-2219,Product_A,M01,2024-12-17 06:00:00.000000,2024-12-17 16:59:26.552553,1099
ORD-2220,Product_A,M02,2024-12-17 06:00:00.000000,2024-12-17 10:58:02.231404,496
ORD-2221,Product_B,M03,2024-12-17 06:00:00.000000,2024-12-17 11:25:13.919409,1084
ORD-2222,Product_A,M03,2024-12-17 12:40:13.919409,2024-12-17 17:44:53.471311,507
ORD-2223,Product_B,M01,2024-12-18 06:00:00.000000,2024-12-18 16:29:47.589995,2099
ORD-2224,Product_B,M02,2024-12-18 06:00:00.000000,2024-12-18 17:19:25.146697,2264
ORD-2225,Product_B,M02,2024-12-18 18:49:25.146697,2024-12-18 23:47:07.346585,992
ORD-2226,Product_B,M01,2024-12-19 06:00:00.000000,2024-12-19 14:21:52.848158,1672
ORD-2227,Product_A,M02,2024-12-19 06:00:00.000000,2024-12-19 16:04:13.740587,1007
ORD-2228,Product_A,M03,2024-12-19 06:00:00.000000,2024-12-19 10:39:48.702892,466
ORD-2229,Product_B,M01,2024-12-20 06:00:00.000000,2024-12-20 14:52:45.596946,1775
ORD-2230,Product_B,M02,2024-12-20 06:00:00.000000,2024-12-20 12:16:45.963911,1255
ORD-2231,Product_A,M02,2024-12-21 06:00:00.000000,2024-12-21 17:03:42.711765,1106
ORD-2232,Product_A,M03,2024-12-21 06:00:00.000000,2024-12-21 14:55:53.100694,893
ORD-2233,Product_B,M03,2024-12-21 16:01:53.100694,2024-12-21 21:27:02.242539,1083
ORD-2234,Product_A,M02,2024-12-22 06:00:00.000000,2024-12-22 13:41:43.229001,769
ORD-2235,Product_A,M03,2024-12-22 06:00:00.000000,2024-12-22 16:39:47.197321,1066
ORD-2236,Product_A,M01,2024-12-23 06:00:00.000000,2024-12-23 10:30:35.427233,450
ORD-2237,Product_A,M01,2024-12-23 11:57:35.427233,2024-12-23 22:03:53.304553,1010
ORD-2238,Product_B,M02,2024-12-23 06:00:00.000000,2024-12-23 14:26:00.261084,1686
ORD-2239,Product_B,M03,2024-12-23 06:00:00.000000,2024-12-23 15:03:05.599336,1810
ORD-2240,Product_A,M03,2024-12-23 16:06:05.599336,2024-12-23 23:45:53.454135,766
ORD-2241,Product_B,M01,2024-12-24 06:00:00.000000,2024-12-24 17:30:30.345880,2301
ORD-2242,Product_B,M02,2024-12-24 06:00:00.000000,2024-12-24 10:38:06.606882,927
ORD-2243,Product_A,M02,2024-12-24 11:54:06.606882,2024-12-24 22:20:20.244855,1043
ORD-2244,Product_B,M03,2024-12-24 06:00:00.000000,2024-12-24 12:58:02.644933,1393
ORD-2245,Product_A,M02,2024-12-25 06:00:00.000000,2024-12-25 14:28:33.128941,847
ORD-2246,Product_B,M03,2024-12-25 06:00:00.000000,2024-12-25 17:33:03.301501,2310
ORD-2247,Product_A,M03,2024-12-26 06:00:00.000000,2024-12-26 14:05:59.678452,809
ORD-2248,Product_A,M03,2024-12-26 15:04:59.678452,2024-12-26 21:24:27.066692,632
ORD-2249,Product_B,M02,2024-12-27 06:00:00.000000,2024-12-27 12:33:34.410606,1311
ORD-2250,Product_A,M02,2024-12-27 13:26:34.410606,2024-12-27 20:06:19.537245,666
ORD-2251,Product_B,M03,2024-12-27 06:00:00.000000,2024-12-27 17:27:50.626296,2292
ORD-2252,Product_B,M01,2024-12-28 06:00:00.000000,2024-12-28 17:01:16.679966,2204
ORD-2253,Product_B,M02,2024-12-28 06:00:00.000000,2024-12-28 17:37:23.512511,2324
ORD-2254,Product_B,M03,2024-12-28 06:00:00.000000,2024-12-28 16:50:18.174304,2167
ORD-2255,Product_B,M01,2024-12-29 06:00:00.000000,2024-12-29 12:51:44.346834,1372
ORD-2256,Product_B,M01,2024-12-29 13:47:44.346834,2024-12-29 21:27:39.619531,1533
ORD-2257,Product_A,M02,2024-12-29 06:00:00.000000,2024-12-29 11:09:40.453504,516
ORD-2258,Product_B,M03,2024-12-29 06:00:00.000000,2024-12-29 15:39:55.278856,1933
ORD-2259,Product_B,M01,2024-12-30 06:00:00.000000,2024-12-30 13:42:23.536311,1541
ORD-2260,Product_B,M02,2024-12-30 06:00:00.000000,2024-12-30 15:11:45.815700,1839
ORD-2261,Product_A,M01,2024-12-31 06:00:00.000000,2024-12-31 12:24:02.143483,640
ORD-2262,Product_B,M02,2024-12-31 06:00:00.000000,2024-12-31 14:43:51.078098,1746
ORD-2263,Product_A,M03,2024-12-31 06:00:00.000000,2024-12-31 16:18:37.776309,1031
ORD-2264,Product_B,M03,2024-12-31 17:07:37.776309,2024-12-31 21:53:37.248706,953
